_id,rental,distric,bc,community,size,city,renta_type,rent_type,house_type
ObjectId(6083196ac779882339c15a0b),980,高新租房,中和租房,新民公寓租房,面积：23㎡,成都链家网,,"租赁方式：合租 张浩
认证编号：ZL004777 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 23㎡ 精装修
ObjectId(6083196bc779882339c15a0c),550,高新租房,中和租房,军安卫士花园租房,面积：11㎡,成都链家网,,"租赁方式：合租 戴鑫杰
认证编号：ZL003208 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室2厅2卫 11㎡ 精装修
ObjectId(6083196bc779882339c15a0d),530,金牛租房,国宾租房,保利国宾首府租房,面积：10㎡,成都链家网,,"租赁方式：合租 余先生
认证编号：ZL003359 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅3卫 10㎡ 精装修
ObjectId(6083196cc779882339c15a0e),600,成华租房,李家沱租房,东风渠宿舍租房,面积：8㎡,成都链家网,,"租赁方式：合租 曹江兰
认证编号：ZL001661 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 8㎡ 精装修
ObjectId(6083196dc779882339c15a0f),699,天府新区租房,海洋公园租房,新鸿基悦城租房,面积：25㎡,成都链家网,,"租赁方式：合租 李孝军
认证编号：ZL004768 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 25㎡ 精装修
ObjectId(6083196dc779882339c15a10),1250,高新租房,新北租房,美洲花园二期租房,面积：20㎡,成都链家网,,"租赁方式：合租 刘康康
认证编号：ZL004752 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 20㎡ 精装修
ObjectId(6083196ec779882339c15a11),710,高新租房,远大租房,北大资源颐和翡翠府租房,面积：20㎡,成都链家网,,"租赁方式：合租 李琼
认证编号：ZL003190 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 20㎡ 精装修
ObjectId(6083196ec779882339c15a12),700,高新租房,远大租房,黄金时代(中和街道办吉龙二街)租房,面积：12㎡,成都链家网,,"租赁方式：合租 朱升秀
认证编号：ZL002676 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 12㎡ 精装修
ObjectId(6083196fc779882339c15a13),840,锦江租房,沙河堡租房,望江锦苑租房,面积：16㎡,成都链家网,,"租赁方式：合租 陈凤梅
认证编号：ZL003293 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 16㎡ 精装修
ObjectId(60831970c779882339c15a14),1350,高新租房,中和租房,军安卫士花园租房,面积：20㎡,成都链家网,,"租赁方式：合租 吴志军
认证编号：ZL004762 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅2卫 20㎡ 精装修
ObjectId(60831970c779882339c15a15),1150,高新租房,市一医院租房,南城都汇汇尚园租房,面积：15㎡,成都链家网,,"租赁方式：合租 李若希
认证编号：ZL006388 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室2厅2卫 15㎡ 精装修
ObjectId(60831971c779882339c15a16),800,高新租房,中和租房,华楠半岛租房,面积：19㎡,成都链家网,,"租赁方式：合租 张浩
认证编号：ZL004777 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 19㎡ 精装修
ObjectId(60831972c779882339c15a17),550,成华租房,万年场租房,隆鑫九熙租房,面积：9㎡,成都链家网,,"租赁方式：合租 师明月
认证编号：ZL001662 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室0厅1卫 9㎡ 精装修
ObjectId(60831972c779882339c15a18),980,锦江租房,沙河堡租房,中房优山PLUS租房,面积：15㎡,成都链家网,,"租赁方式：合租 陈志楠
认证编号：ZL007530 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅1卫 15㎡ 精装修
ObjectId(60831973c779882339c15a19),620,成华租房,成渝立交租房,隆鑫印象东方租房,面积：11㎡,成都链家网,,"租赁方式：合租 陈棋
认证编号：ZL001558 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 11㎡ 精装修
ObjectId(60831974c779882339c15a1a),880,高新租房,中和租房,祥和佳苑(高新)租房,面积：20㎡,成都链家网,,"租赁方式：合租 李琼
认证编号：ZL003190 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 20㎡ 精装修
ObjectId(60831974c779882339c15a1b),680,天府新区租房,麓山租房,滨江和城租房,面积：19㎡,成都链家网,,"租赁方式：合租 李孝军
认证编号：ZL004768 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 19㎡ 精装修
ObjectId(60831975c779882339c15a1c),650,武侯租房,双楠租房,新空间花园租房,面积：15㎡,成都链家网,,"租赁方式：合租 方芳
认证编号：ZL010697 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅1卫 15㎡
ObjectId(60831976c779882339c15a1d),1397,锦江租房,东大路租房,中粮鸿云租房,面积：18㎡,成都链家网,,"租赁方式：合租 周柏林
认证编号：ZL003296 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 18㎡ 精装修
ObjectId(60831977c779882339c15a1e),706,高新租房,中和租房,领馆区1号租房,面积：15㎡,成都链家网,,"租赁方式：合租 张景峰
认证编号：ZL011165 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 15㎡ 精装修
ObjectId(60831978c779882339c15a1f),680,龙泉驿租房,大面租房,首创万卷山租房,面积：16㎡,成都链家网,,"租赁方式：合租 刘洋琦
认证编号：ZL007682 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 16㎡ 精装修
ObjectId(60831978c779882339c15a20),720,青羊租房,贝森租房,蓝光COCO蜜城租房,面积：15㎡,成都链家网,,"租赁方式：合租 毕成波
认证编号：ZL007578 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室0厅3卫 15㎡ 精装修
ObjectId(60831979c779882339c15a21),950,高新租房,新会展租房,英郡一期租房,面积：15㎡,成都链家网,,"租赁方式：合租 乔姐
认证编号：ZL008003 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅1卫 15㎡ 精装修
ObjectId(6083197ac779882339c15a22),699,武侯租房,五大花园租房,交大花园北苑租房,面积：18㎡,成都链家网,,"租赁方式：合租 郭云飞
认证编号：ZL001567 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 18㎡ 精装修
ObjectId(6083197ac779882339c15a23),550,成华租房,驷马桥租房,仙湖公馆租房,面积：12㎡,成都链家网,,"租赁方式：合租 罗强
认证编号：ZL008205 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅1卫 12㎡ 精装修
ObjectId(6083197bc779882339c15a24),819,高新租房,新会展租房,英郡三期租房,面积：18㎡,成都链家网,,"租赁方式：合租 吴丽群
认证编号：ZL003191 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 18㎡ 精装修
ObjectId(6083197cc779882339c15a25),950,金牛租房,营门口租房,香木林加州国际租房,面积：18㎡,成都链家网,,"租赁方式：合租 苏宇豪
认证编号：ZL005236 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 18㎡ 精装修
ObjectId(6083197cc779882339c15a26),760,武侯租房,草金立交租房,世豪嘉柏租房,面积：9㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 9㎡ 精装修
ObjectId(6083197dc779882339c15a27),510,金牛租房,沙湾租房,现代城租房,面积：8㎡,成都链家网,,"租赁方式：合租 李国栋
认证编号：ZL009384 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 8㎡ 精装修
ObjectId(6083197ec779882339c15a28),501,成华租房,驷马桥租房,和平苑租房,面积：13㎡,成都链家网,,"租赁方式：合租 谢金甫
认证编号：ZL009911 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 13㎡ 精装修
ObjectId(6083197fc779882339c15a29),504,龙泉驿租房,大面租房,泰华锦城租房,面积：14㎡,成都链家网,,"租赁方式：合租 刘洋琦
认证编号：ZL007682 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 14㎡ 精装修
ObjectId(6083197fc779882339c15a2a),740,高新租房,中和租房,红树湾租房,面积：15㎡,成都链家网,,"租赁方式：合租 樊元辉
认证编号：ZL003188 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 15㎡ 精装修
ObjectId(60831980c779882339c15a2b),900,金牛租房,沙湾租房,现代城租房,面积：20㎡,成都链家网,,"租赁方式：合租 蒋康琪
认证编号：ZL011392 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 20㎡ 精装修
ObjectId(60831981c779882339c15a2c),680,金牛租房,沙湾租房,现代城租房,面积：14㎡,成都链家网,,"租赁方式：合租 蒋康琪
认证编号：ZL011392 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 14㎡ 精装修
ObjectId(60831981c779882339c15a2d),880,锦江租房,沙河堡租房,塔子山壹号租房,面积：15㎡,成都链家网,,"租赁方式：合租 罗强
认证编号：ZL008205 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 15㎡ 精装修
ObjectId(60831982c779882339c15a2e),700,高新租房,远大租房,黄金时代(中和街道办吉龙二街)租房,面积：14㎡,成都链家网,,"租赁方式：合租 朱升秀
认证编号：ZL002676 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室0厅1卫 14㎡ 精装修
ObjectId(60831983c779882339c15a2f),800,高新租房,新会展租房,英郡一期租房,面积：15㎡,成都链家网,,"租赁方式：合租 乔姐
认证编号：ZL008003 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 15㎡ 精装修
ObjectId(60831983c779882339c15a30),544,龙泉驿租房,大面租房,世茂城一期租房,面积：15㎡,成都链家网,,"租赁方式：合租 刘洋琦
认证编号：ZL007682 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 15㎡ 精装修
ObjectId(60831984c779882339c15a31),900,金牛租房,花牌坊租房,通锦路3号院租房,面积：15㎡,成都链家网,,"租赁方式：合租 苏宇豪
认证编号：ZL005236 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 15㎡ 精装修
ObjectId(60831985c779882339c15a32),1099,高新租房,中和租房,普得先锋国际租房,面积：31㎡,成都链家网,,"租赁方式：合租 宋凡成
认证编号：ZL008820 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 31㎡ 精装修
ObjectId(60831985c779882339c15a33),1000,金牛租房,营门口租房,香木林加州国际租房,面积：18㎡,成都链家网,,"租赁方式：合租 苏宇豪
认证编号：ZL005236 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 18㎡ 精装修
ObjectId(60831986c779882339c15a34),1050,金牛租房,一品天下租房,瑞西小区租房,面积：22㎡,成都链家网,,"租赁方式：合租 苏宇豪
认证编号：ZL005236 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 22㎡ 精装修
ObjectId(60831987c779882339c15a35),870,成华租房,万年场租房,鲁能公馆租房,面积：13㎡,成都链家网,,"租赁方式：合租 韦超
认证编号：ZL001556 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 13㎡ 精装修
ObjectId(60831988c779882339c15a36),639,金牛租房,沙湾租房,为民新居租房,面积：12㎡,成都链家网,,"租赁方式：合租 罗灏楠
认证编号：ZL001492 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 12㎡ 精装修
ObjectId(60831988c779882339c15a37),501,成华租房,驷马桥租房,和平苑租房,面积：13㎡,成都链家网,,"租赁方式：合租 谢金甫
认证编号：ZL009911 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅3卫 13㎡ 精装修
ObjectId(60831989c779882339c15a38),900,天府新区租房,海洋公园租房,洛森堡租房,面积：22㎡,成都链家网,,"租赁方式：合租 李晶
认证编号：ZL003242 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 22㎡ 精装修
ObjectId(6083198ac779882339c15a39),949,金牛租房,五块石租房,幸福彼岸租房,面积：18㎡,成都链家网,,"租赁方式：合租 蒋吟峰
认证编号：ZL007660 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 18㎡ 精装修
ObjectId(6083198bc779882339c15a3a),501,成华租房,驷马桥租房,和平苑租房,面积：14㎡,成都链家网,,"租赁方式：合租 陈绍英
认证编号：ZL009912 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 14㎡ 精装修
ObjectId(6083198cc779882339c15a3b),599,龙泉驿租房,大面租房,师大现代花园租房,面积：15㎡,成都链家网,,"租赁方式：合租 邱成俊
认证编号：ZL007662 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 15㎡ 精装修
ObjectId(6083198cc779882339c15a3c),790,青羊租房,外光华租房,光华欣苑租房,面积：8㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅2卫 8㎡ 精装修
ObjectId(6083198dc779882339c15a3d),830,武侯租房,五大花园租房,龙湖金楠天街租房,面积：11㎡,成都链家网,,"租赁方式：合租 张一尧
认证编号：ZL004969 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 11㎡ 精装修
ObjectId(6083198dc779882339c15a3e),730,金牛租房,营门口租房,香木林加州国际租房,面积：11㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 11㎡ 精装修
ObjectId(6083198ec779882339c15a3f),600,高新租房,新会展租房,香月湖租房,面积：12㎡,成都链家网,,"租赁方式：合租 周锦淑
认证编号：ZL007990 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室0厅4卫 12㎡ 精装修
ObjectId(6083198ec779882339c15a40),850,成华租房,驷马桥租房,青龙鹭苑租房,面积：11㎡,成都链家网,,"租赁方式：合租 姜丹
认证编号：ZL000289 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 11㎡ 精装修
ObjectId(6083198fc779882339c15a41),1250,锦江租房,琉璃场租房,蓝光凯丽香江租房,面积：21㎡,成都链家网,,"租赁方式：合租 刘康康
认证编号：ZL004752 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 21㎡ 精装修
ObjectId(6083198fc779882339c15a42),850,成华租房,动物园租房,金科一城租房,面积：18㎡,成都链家网,,"租赁方式：合租 曹江兰
认证编号：ZL001661 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 18㎡ 精装修
ObjectId(60831990c779882339c15a43),800,高新租房,远大租房,领馆国际城租房,面积：18㎡,成都链家网,,"租赁方式：合租 吴志军
认证编号：ZL004762 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅2卫 18㎡ 精装修
ObjectId(60831991c779882339c15a44),1150,高新租房,广都租房,名著司南租房,面积：20㎡,成都链家网,,"租赁方式：合租 一部程明伟
认证编号：ZL003187 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 20㎡ 精装修
ObjectId(60831991c779882339c15a45),645,高新租房,远大租房,翡翠半岛租房,面积：11㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 11㎡ 精装修
ObjectId(60831992c779882339c15a46),820,武侯租房,五大花园租房,互盛佳苑租房,面积：11㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 11㎡ 精装修
ObjectId(60831993c779882339c15a47),900,高新租房,中和租房,御廷上郡租房,面积：18㎡,成都链家网,,"租赁方式：合租 刘康康
认证编号：ZL004752 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 18㎡ 精装修
ObjectId(60831993c779882339c15a48),1230,武侯租房,外双楠租房,龙华阳光租房,面积：17㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 17㎡ 精装修
ObjectId(60831994c779882339c15a49),900,高新租房,中和租房,御廷上郡租房,面积：17㎡,成都链家网,,"租赁方式：合租 刘康康
认证编号：ZL004752 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 17㎡ 精装修
ObjectId(60831994c779882339c15a4a),850,武侯租房,双楠租房,卫居苑租房,面积：13㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 13㎡ 精装修
ObjectId(60831995c779882339c15a4b),850,成华租房,八里小区租房,首创天禧68租房,面积：10㎡,成都链家网,,"租赁方式：合租 曹江兰
认证编号：ZL001661 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室0厅2卫 10㎡ 精装修
ObjectId(60831995c779882339c15a4c),990,武侯租房,五大花园租房,西郡香林租房,面积：22㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 22㎡ 精装修
ObjectId(60831996c779882339c15a4d),700,天府新区租房,麓山租房,滨江和城租房,面积：13㎡,成都链家网,,"租赁方式：合租 卢加友
认证编号：ZL007585 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 13㎡
ObjectId(60831996c779882339c15a4e),585,武侯租房,五大花园租房,西郡香林租房,面积：7㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 7㎡ 精装修
ObjectId(60831997c779882339c15a4f),770,武侯租房,双楠租房,紫藤花园租房,面积：7㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 7㎡ 精装修
ObjectId(60831998c779882339c15a50),1080,高新租房,芳草租房,翡翠家园租房,面积：17㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 17㎡ 精装修
ObjectId(60831998c779882339c15a51),900,武侯租房,五大花园租房,龙湖金楠天街租房,面积：18㎡,成都链家网,,"租赁方式：合租 李靖
认证编号：ZL004972 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 18㎡ 精装修
ObjectId(60831999c779882339c15a52),900,高新租房,远大租房,领馆国际城租房,面积：18㎡,成都链家网,,"租赁方式：合租 吴志军
认证编号：ZL004762 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅2卫 18㎡ 精装修
ObjectId(60831999c779882339c15a53),980,青羊租房,金沙租房,金地嘉年华城A区租房,面积：27㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 27㎡ 精装修
ObjectId(6083199ac779882339c15a54),1100,高新租房,中德租房,中德英伦联邦B区租房,面积：23㎡,成都链家网,,"租赁方式：合租 刘康康
认证编号：ZL004752 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 23㎡ 精装修
ObjectId(6083199bc779882339c15a55),699,成华租房,理工大租房,民兴东苑租房,面积：16㎡,成都链家网,,"租赁方式：合租 廖佳兴
认证编号：ZL007661 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 16㎡ 精装修
ObjectId(6083199bc779882339c15a56),980,金牛租房,营门口租房,顶峰水岸汇景租房,面积：16㎡,成都链家网,,"租赁方式：合租 卢澜
认证编号：ZL006877 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 16㎡ 精装修
ObjectId(6083199cc779882339c15a57),800,天府新区租房,南湖租房,南湖世纪租房,面积：18㎡,成都链家网,,"租赁方式：合租 吴志军
认证编号：ZL004762 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 18㎡ 精装修
ObjectId(6083199dc779882339c15a58),1080,武侯租房,五大花园租房,龙湖金楠天街租房,面积：13㎡,成都链家网,,"租赁方式：合租 赵应霞
认证编号：ZL000233 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 13㎡ 精装修
ObjectId(6083199dc779882339c15a59),720,高新租房,远大租房,领馆国际城租房,面积：13㎡,成都链家网,,"租赁方式：合租 张景峰
认证编号：ZL011165 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 13㎡ 精装修
ObjectId(6083199ec779882339c15a5a),850,成华租房,SM广场租房,龙湖三千里B区二期租房,面积：12㎡,成都链家网,,"租赁方式：合租 张露
认证编号：ZL004706 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅1卫 12㎡
ObjectId(6083199ec779882339c15a5b),1015,高新租房,大源租房,世豪瑞丽租房,面积：17㎡,成都链家网,,"租赁方式：合租 黄磊
认证编号：ZL009321 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅1卫 17㎡ 精装修
ObjectId(6083199fc779882339c15a5c),1050,武侯租房,桐梓林租房,世纪锦苑租房,面积：18㎡,成都链家网,,"租赁方式：合租 罗晓燕
认证编号：ZL008531 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 18㎡ 精装修
ObjectId(6083199fc779882339c15a5d),550,天府新区租房,麓山租房,滨江和城租房,面积：18㎡,成都链家网,,"租赁方式：合租 一部周誉人
认证编号：ZL003076 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅2卫 18㎡ 精装修
ObjectId(608319a0c779882339c15a5e),650,高新租房,大源租房,建发翡翠鹭洲租房,面积：14㎡,成都链家网,,"租赁方式：合租 伍国友
认证编号：ZL003238 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 14㎡ 精装修
ObjectId(608319a1c779882339c15a5f),1100,天府新区租房,海洋公园租房,蓝山美树租房,面积：28㎡,成都链家网,,"租赁方式：合租 燕子
认证编号：ZL007590 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：5室1厅4卫 28㎡ 精装修
